occupancy_id,facility_id,facility_name,category,terminal,timestamp,occupancy_count,capacity,occupancy_ratio,crowd_level
OCC004016,FAC0063,Restroom 1,restroom,T2,2026-06-23 07:00:00,15,20,0.74,medium
OCC004017,FAC0063,Restroom 1,restroom,T2,2026-06-23 08:00:00,19,20,0.95,high
OCC004018,FAC0063,Restroom 1,restroom,T2,2026-06-23 09:00:00,13,20,0.65,medium
OCC004019,FAC0063,Restroom 1,restroom,T2,2026-06-23 10:00:00,16,20,0.81,high
OCC004020,FAC0063,Restroom 1,restroom,T2,2026-06-23 11:00:00,11,20,0.53,medium
OCC004021,FAC0063,Restroom 1,restroom,T2,2026-06-23 12:00:00,11,20,0.53,medium
OCC004022,FAC0063,Restroom 1,restroom,T2,2026-06-23 13:00:00,8,20,0.41,medium
OCC004023,FAC0063,Restroom 1,restroom,T2,2026-06-23 14:00:00,10,20,0.51,medium
OCC004024,FAC0063,Restroom 1,restroom,T2,2026-06-23 15:00:00,13,20,0.64,medium
OCC004025,FAC0063,Restroom 1,restroom,T2,2026-06-23 16:00:00,15,20,0.73,medium
OCC004026,FAC0063,Restroom 1,restroom,T2,2026-06-23 17:00:00,16,20,0.81,high
OCC004027,FAC0063,Restroom 1,restroom,T2,2026-06-23 18:00:00,15,20,0.73,medium
OCC004028,FAC0063,Restroom 1,restroom,T2,2026-06-23 19:00:00,16,20,0.82,high
OCC004029,FAC0063,Restroom 1,restroom,T2,2026-06-23 20:00:00,15,20,0.76,high
OCC004030,FAC0063,Restroom 1,restroom,T2,2026-06-23 21:00:00,14,20,0.71,medium
OCC004031,FAC0063,Restroom 1,restroom,T2,2026-06-23 22:00:00,11,20,0.54,medium
OCC004032,FAC0063,Restroom 1,restroom,T2,2026-06-23 23:00:00,9,20,0.43,medium
OCC004033,FAC0064,Restroom 2,restroom,T2,2026-06-21 00:00:00,8,20,0.4,low
OCC004034,FAC0064,Restroom 2,restroom,T2,2026-06-21 01:00:00,9,20,0.46,medium
OCC004035,FAC0064,Restroom 2,restroom,T2,2026-06-21 02:00:00,7,20,0.37,low
OCC004036,FAC0064,Restroom 2,restroom,T2,2026-06-21 03:00:00,8,20,0.41,medium
OCC004037,FAC0064,Restroom 2,restroom,T2,2026-06-21 04:00:00,10,20,0.52,medium
OCC004038,FAC0064,Restroom 2,restroom,T2,2026-06-21 05:00:00,11,20,0.53,medium
OCC004039,FAC0064,Restroom 2,restroom,T2,2026-06-21 06:00:00,15,20,0.73,medium
OCC004040,FAC0064,Restroom 2,restroom,T2,2026-06-21 07:00:00,15,20,0.77,high
OCC004041,FAC0064,Restroom 2,restroom,T2,2026-06-21 08:00:00,16,20,0.81,high
OCC004042,FAC0064,Restroom 2,restroom,T2,2026-06-21 09:00:00,15,20,0.73,medium
OCC004043,FAC0064,Restroom 2,restroom,T2,2026-06-21 10:00:00,13,20,0.63,medium
OCC004044,FAC0064,Restroom 2,restroom,T2,2026-06-21 11:00:00,11,20,0.55,medium
OCC004045,FAC0064,Restroom 2,restroom,T2,2026-06-21 12:00:00,10,20,0.48,medium
OCC004046,FAC0064,Restroom 2,restroom,T2,2026-06-21 13:00:00,10,20,0.5,medium
OCC004047,FAC0064,Restroom 2,restroom,T2,2026-06-21 14:00:00,11,20,0.55,medium
OCC004048,FAC0064,Restroom 2,restroom,T2,2026-06-21 15:00:00,12,20,0.6,medium
OCC004049,FAC0064,Restroom 2,restroom,T2,2026-06-21 16:00:00,13,20,0.67,medium
OCC004050,FAC0064,Restroom 2,restroom,T2,2026-06-21 17:00:00,13,20,0.64,medium
OCC004051,FAC0064,Restroom 2,restroom,T2,2026-06-21 18:00:00,17,20,0.86,high
OCC004052,FAC0064,Restroom 2,restroom,T2,2026-06-21 19:00:00,17,20,0.86,high
OCC004053,FAC0064,Restroom 2,restroom,T2,2026-06-21 20:00:00,15,20,0.77,high
OCC004054,FAC0064,Restroom 2,restroom,T2,2026-06-21 21:00:00,12,20,0.59,medium
OCC004055,FAC0064,Restroom 2,restroom,T2,2026-06-21 22:00:00,10,20,0.49,medium
OCC004056,FAC0064,Restroom 2,restroom,T2,2026-06-21 23:00:00,9,20,0.45,medium
OCC004057,FAC0064,Restroom 2,restroom,T2,2026-06-22 00:00:00,8,20,0.39,low
OCC004058,FAC0064,Restroom 2,restroom,T2,2026-06-22 01:00:00,9,20,0.43,medium
OCC004059,FAC0064,Restroom 2,restroom,T2,2026-06-22 02:00:00,6,20,0.3,low
OCC004060,FAC0064,Restroom 2,restroom,T2,2026-06-22 03:00:00,8,20,0.39,low
OCC004061,FAC0064,Restroom 2,restroom,T2,2026-06-22 04:00:00,11,20,0.55,medium
OCC004062,FAC0064,Restroom 2,restroom,T2,2026-06-22 05:00:00,11,20,0.57,medium
OCC004063,FAC0064,Restroom 2,restroom,T2,2026-06-22 06:00:00,11,20,0.53,medium
OCC004064,FAC0064,Restroom 2,restroom,T2,2026-06-22 07:00:00,16,20,0.82,high
OCC004065,FAC0064,Restroom 2,restroom,T2,2026-06-22 08:00:00,19,20,0.94,high
OCC004066,FAC0064,Restroom 2,restroom,T2,2026-06-22 09:00:00,14,20,0.71,medium
OCC004067,FAC0064,Restroom 2,restroom,T2,2026-06-22 10:00:00,14,20,0.71,medium
OCC004068,FAC0064,Restroom 2,restroom,T2,2026-06-22 11:00:00,12,20,0.58,medium
OCC004069,FAC0064,Restroom 2,restroom,T2,2026-06-22 12:00:00,12,20,0.6,medium
OCC004070,FAC0064,Restroom 2,restroom,T2,2026-06-22 13:00:00,10,20,0.51,medium
OCC004071,FAC0064,Restroom 2,restroom,T2,2026-06-22 14:00:00,10,20,0.48,medium
OCC004072,FAC0064,Restroom 2,restroom,T2,2026-06-22 15:00:00,10,20,0.5,medium
OCC004073,FAC0064,Restroom 2,restroom,T2,2026-06-22 16:00:00,13,20,0.65,medium
OCC004074,FAC0064,Restroom 2,restroom,T2,2026-06-22 17:00:00,14,20,0.7,medium
OCC004075,FAC0064,Restroom 2,restroom,T2,2026-06-22 18:00:00,20,20,0.98,high
OCC004076,FAC0064,Restroom 2,restroom,T2,2026-06-22 19:00:00,13,20,0.64,medium
OCC004077,FAC0064,Restroom 2,restroom,T2,2026-06-22 20:00:00,14,20,0.7,medium
OCC004078,FAC0064,Restroom 2,restroom,T2,2026-06-22 21:00:00,12,20,0.6,medium
OCC004079,FAC0064,Restroom 2,restroom,T2,2026-06-22 22:00:00,9,20,0.46,medium
OCC004080,FAC0064,Restroom 2,restroom,T2,2026-06-22 23:00:00,8,20,0.4,medium
OCC004081,FAC0064,Restroom 2,restroom,T2,2026-06-23 00:00:00,8,20,0.4,medium
OCC004082,FAC0064,Restroom 2,restroom,T2,2026-06-23 01:00:00,7,20,0.36,low
OCC004083,FAC0064,Restroom 2,restroom,T2,2026-06-23 02:00:00,8,20,0.41,medium
OCC004084,FAC0064,Restroom 2,restroom,T2,2026-06-23 03:00:00,9,20,0.47,medium
OCC004085,FAC0064,Restroom 2,restroom,T2,2026-06-23 04:00:00,9,20,0.43,medium
OCC004086,FAC0064,Restroom 2,restroom,T2,2026-06-23 05:00:00,10,20,0.49,medium
OCC004087,FAC0064,Restroom 2,restroom,T2,2026-06-23 06:00:00,16,20,0.81,high
OCC004088,FAC0064,Restroom 2,restroom,T2,2026-06-23 07:00:00,19,20,0.96,high
OCC004089,FAC0064,Restroom 2,restroom,T2,2026-06-23 08:00:00,15,20,0.76,high
OCC004090,FAC0064,Restroom 2,restroom,T2,2026-06-23 09:00:00,17,20,0.85,high
OCC004091,FAC0064,Restroom 2,restroom,T2,2026-06-23 10:00:00,12,20,0.6,medium
OCC004092,FAC0064,Restroom 2,restroom,T2,2026-06-23 11:00:00,10,20,0.5,medium
OCC004093,FAC0064,Restroom 2,restroom,T2,2026-06-23 12:00:00,10,20,0.49,medium
OCC004094,FAC0064,Restroom 2,restroom,T2,2026-06-23 13:00:00,8,20,0.38,low
OCC004095,FAC0064,Restroom 2,restroom,T2,2026-06-23 14:00:00,8,20,0.42,medium
OCC004096,FAC0064,Restroom 2,restroom,T2,2026-06-23 15:00:00,12,20,0.59,medium
OCC004097,FAC0064,Restroom 2,restroom,T2,2026-06-23 16:00:00,14,20,0.71,medium
OCC004098,FAC0064,Restroom 2,restroom,T2,2026-06-23 17:00:00,15,20,0.74,medium
OCC004099,FAC0064,Restroom 2,restroom,T2,2026-06-23 18:00:00,14,20,0.72,medium
OCC004100,FAC0064,Restroom 2,restroom,T2,2026-06-23 19:00:00,18,20,0.9,high
OCC004101,FAC0064,Restroom 2,restroom,T2,2026-06-23 20:00:00,12,20,0.6,medium
OCC004102,FAC0064,Restroom 2,restroom,T2,2026-06-23 21:00:00,8,20,0.42,medium
OCC004103,FAC0064,Restroom 2,restroom,T2,2026-06-23 22:00:00,10,20,0.5,medium
OCC004104,FAC0064,Restroom 2,restroom,T2,2026-06-23 23:00:00,8,20,0.41,medium
OCC004105,FAC0065,Restroom 3,restroom,T2,2026-06-21 00:00:00,8,20,0.42,medium
OCC004106,FAC0065,Restroom 3,restroom,T2,2026-06-21 01:00:00,11,20,0.55,medium
OCC004107,FAC0065,Restroom 3,restroom,T2,2026-06-21 02:00:00,11,20,0.57,medium
OCC004108,FAC0065,Restroom 3,restroom,T2,2026-06-21 03:00:00,10,20,0.52,medium
OCC004109,FAC0065,Restroom 3,restroom,T2,2026-06-21 04:00:00,14,20,0.69,medium
OCC004110,FAC0065,Restroom 3,restroom,T2,2026-06-21 05:00:00,16,20,0.78,high
OCC004111,FAC0065,Restroom 3,restroom,T2,2026-06-21 06:00:00,16,20,0.78,high
OCC004112,FAC0065,Restroom 3,restroom,T2,2026-06-21 07:00:00,17,20,0.86,high
OCC004113,FAC0065,Restroom 3,restroom,T2,2026-06-21 08:00:00,18,20,0.9,high
OCC004114,FAC0065,Restroom 3,restroom,T2,2026-06-21 09:00:00,19,20,0.93,high
OCC004115,FAC0065,Restroom 3,restroom,T2,2026-06-21 10:00:00,17,20,0.83,high
OCC004116,FAC0065,Restroom 3,restroom,T2,2026-06-21 11:00:00,15,20,0.75,medium
OCC004117,FAC0065,Restroom 3,restroom,T2,2026-06-21 12:00:00,12,20,0.6,medium
OCC004118,FAC0065,Restroom 3,restroom,T2,2026-06-21 13:00:00,13,20,0.63,medium
OCC004119,FAC0065,Restroom 3,restroom,T2,2026-06-21 14:00:00,13,20,0.66,medium
OCC004120,FAC0065,Restroom 3,restroom,T2,2026-06-21 15:00:00,13,20,0.67,medium
OCC004121,FAC0065,Restroom 3,restroom,T2,2026-06-21 16:00:00,16,20,0.81,high
OCC004122,FAC0065,Restroom 3,restroom,T2,2026-06-21 17:00:00,20,20,0.99,high
OCC004123,FAC0065,Restroom 3,restroom,T2,2026-06-21 18:00:00,19,20,0.95,high
OCC004124,FAC0065,Restroom 3,restroom,T2,2026-06-21 19:00:00,19,20,0.94,high
OCC004125,FAC0065,Restroom 3,restroom,T2,2026-06-21 20:00:00,17,20,0.83,high
OCC004126,FAC0065,Restroom 3,restroom,T2,2026-06-21 21:00:00,15,20,0.73,medium
OCC004127,FAC0065,Restroom 3,restroom,T2,2026-06-21 22:00:00,12,20,0.61,medium
OCC004128,FAC0065,Restroom 3,restroom,T2,2026-06-21 23:00:00,11,20,0.56,medium
OCC004129,FAC0065,Restroom 3,restroom,T2,2026-06-22 00:00:00,10,20,0.51,medium
OCC004130,FAC0065,Restroom 3,restroom,T2,2026-06-22 01:00:00,11,20,0.56,medium
OCC004131,FAC0065,Restroom 3,restroom,T2,2026-06-22 02:00:00,10,20,0.5,medium
OCC004132,FAC0065,Restroom 3,restroom,T2,2026-06-22 03:00:00,13,20,0.67,medium
OCC004133,FAC0065,Restroom 3,restroom,T2,2026-06-22 04:00:00,14,20,0.72,medium
OCC004134,FAC0065,Restroom 3,restroom,T2,2026-06-22 05:00:00,16,20,0.8,high
OCC004135,FAC0065,Restroom 3,restroom,T2,2026-06-22 06:00:00,17,20,0.86,high
OCC004136,FAC0065,Restroom 3,restroom,T2,2026-06-22 07:00:00,17,20,0.86,high
OCC004137,FAC0065,Restroom 3,restroom,T2,2026-06-22 08:00:00,19,20,0.94,high
OCC004138,FAC0065,Restroom 3,restroom,T2,2026-06-22 09:00:00,18,20,0.91,high
OCC004139,FAC0065,Restroom 3,restroom,T2,2026-06-22 10:00:00,18,20,0.91,high
OCC004140,FAC0065,Restroom 3,restroom,T2,2026-06-22 11:00:00,15,20,0.73,medium
OCC004141,FAC0065,Restroom 3,restroom,T2,2026-06-22 12:00:00,12,20,0.6,medium
OCC004142,FAC0065,Restroom 3,restroom,T2,2026-06-22 13:00:00,12,20,0.61,medium
OCC004143,FAC0065,Restroom 3,restroom,T2,2026-06-22 14:00:00,13,20,0.66,medium
OCC004144,FAC0065,Restroom 3,restroom,T2,2026-06-22 15:00:00,15,20,0.75,medium
OCC004145,FAC0065,Restroom 3,restroom,T2,2026-06-22 16:00:00,16,20,0.79,high
OCC004146,FAC0065,Restroom 3,restroom,T2,2026-06-22 17:00:00,20,20,0.99,high
OCC004147,FAC0065,Restroom 3,restroom,T2,2026-06-22 18:00:00,20,20,0.99,high
OCC004148,FAC0065,Restroom 3,restroom,T2,2026-06-22 19:00:00,17,20,0.87,high
OCC004149,FAC0065,Restroom 3,restroom,T2,2026-06-22 20:00:00,15,20,0.75,high
OCC004150,FAC0065,Restroom 3,restroom,T2,2026-06-22 21:00:00,12,20,0.59,medium
OCC004151,FAC0065,Restroom 3,restroom,T2,2026-06-22 22:00:00,13,20,0.65,medium
OCC004152,FAC0065,Restroom 3,restroom,T2,2026-06-22 23:00:00,11,20,0.56,medium
OCC004153,FAC0065,Restroom 3,restroom,T2,2026-06-23 00:00:00,9,20,0.46,medium
OCC004154,FAC0065,Restroom 3,restroom,T2,2026-06-23 01:00:00,12,20,0.58,medium
OCC004155,FAC0065,Restroom 3,restroom,T2,2026-06-23 02:00:00,11,20,0.57,medium
OCC004156,FAC0065,Restroom 3,restroom,T2,2026-06-23 03:00:00,11,20,0.54,medium
OCC004157,FAC0065,Restroom 3,restroom,T2,2026-06-23 04:00:00,14,20,0.7,medium
OCC004158,FAC0065,Restroom 3,restroom,T2,2026-06-23 05:00:00,15,20,0.73,medium
OCC004159,FAC0065,Restroom 3,restroom,T2,2026-06-23 06:00:00,16,20,0.81,high
OCC004160,FAC0065,Restroom 3,restroom,T2,2026-06-23 07:00:00,18,20,0.91,high
OCC004161,FAC0065,Restroom 3,restroom,T2,2026-06-23 08:00:00,20,20,0.99,high
OCC004162,FAC0065,Restroom 3,restroom,T2,2026-06-23 09:00:00,19,20,0.94,high
OCC004163,FAC0065,Restroom 3,restroom,T2,2026-06-23 10:00:00,14,20,0.68,medium
OCC004164,FAC0065,Restroom 3,restroom,T2,2026-06-23 11:00:00,13,20,0.67,medium
OCC004165,FAC0065,Restroom 3,restroom,T2,2026-06-23 12:00:00,14,20,0.68,medium
OCC004166,FAC0065,Restroom 3,restroom,T2,2026-06-23 13:00:00,11,20,0.55,medium
OCC004167,FAC0065,Restroom 3,restroom,T2,2026-06-23 14:00:00,13,20,0.67,medium
OCC004168,FAC0065,Restroom 3,restroom,T2,2026-06-23 15:00:00,15,20,0.76,high
OCC004169,FAC0065,Restroom 3,restroom,T2,2026-06-23 16:00:00,17,20,0.83,high
OCC004170,FAC0065,Restroom 3,restroom,T2,2026-06-23 17:00:00,18,20,0.9,high
OCC004171,FAC0065,Restroom 3,restroom,T2,2026-06-23 18:00:00,17,20,0.86,high
OCC004172,FAC0065,Restroom 3,restroom,T2,2026-06-23 19:00:00,18,20,0.88,high
OCC004173,FAC0065,Restroom 3,restroom,T2,2026-06-23 20:00:00,17,20,0.84,high
OCC004174,FAC0065,Restroom 3,restroom,T2,2026-06-23 21:00:00,14,20,0.69,medium
OCC004175,FAC0065,Restroom 3,restroom,T2,2026-06-23 22:00:00,13,20,0.64,medium
OCC004176,FAC0065,Restroom 3,restroom,T2,2026-06-23 23:00:00,12,20,0.58,medium
OCC004177,FAC0066,Restroom 4,restroom,T2,2026-06-21 00:00:00,7,20,0.36,low
OCC004178,FAC0066,Restroom 4,restroom,T2,2026-06-21 01:00:00,7,20,0.35,low
OCC004179,FAC0066,Restroom 4,restroom,T2,2026-06-21 02:00:00,8,20,0.39,low
OCC004180,FAC0066,Restroom 4,restroom,T2,2026-06-21 03:00:00,6,20,0.29,low
OCC004181,FAC0066,Restroom 4,restroom,T2,2026-06-21 04:00:00,8,20,0.42,medium
OCC004182,FAC0066,Restroom 4,restroom,T2,2026-06-21 05:00:00,10,20,0.5,medium
OCC004183,FAC0066,Restroom 4,restroom,T2,2026-06-21 06:00:00,12,20,0.61,medium
OCC004184,FAC0066,Restroom 4,restroom,T2,2026-06-21 07:00:00,14,20,0.71,medium
OCC004185,FAC0066,Restroom 4,restroom,T2,2026-06-21 08:00:00,14,20,0.7,medium
OCC004186,FAC0066,Restroom 4,restroom,T2,2026-06-21 09:00:00,13,20,0.65,medium
OCC004187,FAC0066,Restroom 4,restroom,T2,2026-06-21 10:00:00,11,20,0.54,medium
OCC004188,FAC0066,Restroom 4,restroom,T2,2026-06-21 11:00:00,7,20,0.37,low
OCC004189,FAC0066,Restroom 4,restroom,T2,2026-06-21 12:00:00,7,20,0.37,low
OCC004190,FAC0066,Restroom 4,restroom,T2,2026-06-21 13:00:00,7,20,0.33,low
OCC004191,FAC0066,Restroom 4,restroom,T2,2026-06-21 14:00:00,7,20,0.36,low
OCC004192,FAC0066,Restroom 4,restroom,T2,2026-06-21 15:00:00,8,20,0.41,medium
OCC004193,FAC0066,Restroom 4,restroom,T2,2026-06-21 16:00:00,11,20,0.57,medium
OCC004194,FAC0066,Restroom 4,restroom,T2,2026-06-21 17:00:00,14,20,0.72,medium
OCC004195,FAC0066,Restroom 4,restroom,T2,2026-06-21 18:00:00,14,20,0.68,medium
OCC004196,FAC0066,Restroom 4,restroom,T2,2026-06-21 19:00:00,18,20,0.9,high
OCC004197,FAC0066,Restroom 4,restroom,T2,2026-06-21 20:00:00,14,20,0.72,medium
OCC004198,FAC0066,Restroom 4,restroom,T2,2026-06-21 21:00:00,10,20,0.51,medium
OCC004199,FAC0066,Restroom 4,restroom,T2,2026-06-21 22:00:00,7,20,0.36,low
OCC004200,FAC0066,Restroom 4,restroom,T2,2026-06-21 23:00:00,7,20,0.36,low
OCC004201,FAC0066,Restroom 4,restroom,T2,2026-06-22 00:00:00,6,20,0.28,low
OCC004202,FAC0066,Restroom 4,restroom,T2,2026-06-22 01:00:00,5,20,0.23,low
OCC004203,FAC0066,Restroom 4,restroom,T2,2026-06-22 02:00:00,7,20,0.37,low
OCC004204,FAC0066,Restroom 4,restroom,T2,2026-06-22 03:00:00,8,20,0.4,low
OCC004205,FAC0066,Restroom 4,restroom,T2,2026-06-22 04:00:00,8,20,0.38,low
OCC004206,FAC0066,Restroom 4,restroom,T2,2026-06-22 05:00:00,8,20,0.39,low
OCC004207,FAC0066,Restroom 4,restroom,T2,2026-06-22 06:00:00,13,20,0.67,medium
OCC004208,FAC0066,Restroom 4,restroom,T2,2026-06-22 07:00:00,15,20,0.76,high
OCC004209,FAC0066,Restroom 4,restroom,T2,2026-06-22 08:00:00,14,20,0.68,medium
OCC004210,FAC0066,Restroom 4,restroom,T2,2026-06-22 09:00:00,16,20,0.78,high
OCC004211,FAC0066,Restroom 4,restroom,T2,2026-06-22 10:00:00,12,20,0.62,medium
OCC004212,FAC0066,Restroom 4,restroom,T2,2026-06-22 11:00:00,8,20,0.42,medium
OCC004213,FAC0066,Restroom 4,restroom,T2,2026-06-22 12:00:00,9,20,0.44,medium
OCC004214,FAC0066,Restroom 4,restroom,T2,2026-06-22 13:00:00,6,20,0.3,low
OCC004215,FAC0066,Restroom 4,restroom,T2,2026-06-22 14:00:00,8,20,0.42,medium
OCC004216,FAC0066,Restroom 4,restroom,T2,2026-06-22 15:00:00,10,20,0.5,medium
OCC004217,FAC0066,Restroom 4,restroom,T2,2026-06-22 16:00:00,11,20,0.54,medium
OCC004218,FAC0066,Restroom 4,restroom,T2,2026-06-22 17:00:00,15,20,0.75,high
OCC004219,FAC0066,Restroom 4,restroom,T2,2026-06-22 18:00:00,14,20,0.7,medium
OCC004220,FAC0066,Restroom 4,restroom,T2,2026-06-22 19:00:00,13,20,0.67,medium
OCC004221,FAC0066,Restroom 4,restroom,T2,2026-06-22 20:00:00,10,20,0.5,medium
OCC004222,FAC0066,Restroom 4,restroom,T2,2026-06-22 21:00:00,10,20,0.48,medium
OCC004223,FAC0066,Restroom 4,restroom,T2,2026-06-22 22:00:00,6,20,0.31,low
OCC004224,FAC0066,Restroom 4,restroom,T2,2026-06-22 23:00:00,7,20,0.37,low
OCC004225,FAC0066,Restroom 4,restroom,T2,2026-06-23 00:00:00,6,20,0.32,low
OCC004226,FAC0066,Restroom 4,restroom,T2,2026-06-23 01:00:00,6,20,0.31,low
OCC004227,FAC0066,Restroom 4,restroom,T2,2026-06-23 02:00:00,7,20,0.36,low
OCC004228,FAC0066,Restroom 4,restroom,T2,2026-06-23 03:00:00,7,20,0.37,low
OCC004229,FAC0066,Restroom 4,restroom,T2,2026-06-23 04:00:00,7,20,0.33,low
OCC004230,FAC0066,Restroom 4,restroom,T2,2026-06-23 05:00:00,10,20,0.49,medium
OCC004231,FAC0066,Restroom 4,restroom,T2,2026-06-23 06:00:00,11,20,0.56,medium
OCC004232,FAC0066,Restroom 4,restroom,T2,2026-06-23 07:00:00,14,20,0.71,medium
OCC004233,FAC0066,Restroom 4,restroom,T2,2026-06-23 08:00:00,12,20,0.6,medium
OCC004234,FAC0066,Restroom 4,restroom,T2,2026-06-23 09:00:00,13,20,0.65,medium
OCC004235,FAC0066,Restroom 4,restroom,T2,2026-06-23 10:00:00,13,20,0.67,medium
OCC004236,FAC0066,Restroom 4,restroom,T2,2026-06-23 11:00:00,8,20,0.39,low
OCC004237,FAC0066,Restroom 4,restroom,T2,2026-06-23 12:00:00,7,20,0.37,low
OCC004238,FAC0066,Restroom 4,restroom,T2,2026-06-23 13:00:00,7,20,0.34,low
OCC004239,FAC0066,Restroom 4,restroom,T2,2026-06-23 14:00:00,8,20,0.41,medium
OCC004240,FAC0066,Restroom 4,restroom,T2,2026-06-23 15:00:00,10,20,0.49,medium
OCC004241,FAC0066,Restroom 4,restroom,T2,2026-06-23 16:00:00,13,20,0.64,medium
OCC004242,FAC0066,Restroom 4,restroom,T2,2026-06-23 17:00:00,12,20,0.61,medium
OCC004243,FAC0066,Restroom 4,restroom,T2,2026-06-23 18:00:00,15,20,0.74,medium
OCC004244,FAC0066,Restroom 4,restroom,T2,2026-06-23 19:00:00,15,20,0.74,medium
OCC004245,FAC0066,Restroom 4,restroom,T2,2026-06-23 20:00:00,13,20,0.64,medium
OCC004246,FAC0066,Restroom 4,restroom,T2,2026-06-23 21:00:00,11,20,0.56,medium
OCC004247,FAC0066,Restroom 4,restroom,T2,2026-06-23 22:00:00,5,20,0.26,low
OCC004248,FAC0066,Restroom 4,restroom,T2,2026-06-23 23:00:00,8,20,0.38,low
OCC004249,FAC0067,Restroom 5,restroom,T2,2026-06-21 00:00:00,12,20,0.59,medium
OCC004250,FAC0067,Restroom 5,restroom,T2,2026-06-21 01:00:00,10,20,0.52,medium
OCC004251,FAC0067,Restroom 5,restroom,T2,2026-06-21 02:00:00,9,20,0.46,medium
OCC004252,FAC0067,Restroom 5,restroom,T2,2026-06-21 03:00:00,10,20,0.52,medium
OCC004253,FAC0067,Restroom 5,restroom,T2,2026-06-21 04:00:00,13,20,0.66,medium
OCC004254,FAC0067,Restroom 5,restroom,T2,2026-06-21 05:00:00,13,20,0.66,medium
OCC004255,FAC0067,Restroom 5,restroom,T2,2026-06-21 06:00:00,18,20,0.88,high
OCC004256,FAC0067,Restroom 5,restroom,T2,2026-06-21 07:00:00,17,20,0.85,high
OCC004257,FAC0067,Restroom 5,restroom,T2,2026-06-21 08:00:00,19,20,0.93,high
OCC004258,FAC0067,Restroom 5,restroom,T2,2026-06-21 09:00:00,18,20,0.92,high
OCC004259,FAC0067,Restroom 5,restroom,T2,2026-06-21 10:00:00,17,20,0.85,high
OCC004260,FAC0067,Restroom 5,restroom,T2,2026-06-21 11:00:00,14,20,0.72,medium
OCC004261,FAC0067,Restroom 5,restroom,T2,2026-06-21 12:00:00,12,20,0.58,medium
OCC004262,FAC0067,Restroom 5,restroom,T2,2026-06-21 13:00:00,11,20,0.55,medium
OCC004263,FAC0067,Restroom 5,restroom,T2,2026-06-21 14:00:00,14,20,0.68,medium
OCC004264,FAC0067,Restroom 5,restroom,T2,2026-06-21 15:00:00,12,20,0.6,medium
OCC004265,FAC0067,Restroom 5,restroom,T2,2026-06-21 16:00:00,15,20,0.76,high
OCC004266,FAC0067,Restroom 5,restroom,T2,2026-06-21 17:00:00,18,20,0.88,high
OCC004267,FAC0067,Restroom 5,restroom,T2,2026-06-21 18:00:00,19,20,0.97,high
OCC004268,FAC0067,Restroom 5,restroom,T2,2026-06-21 19:00:00,19,20,0.97,high
OCC004269,FAC0067,Restroom 5,restroom,T2,2026-06-21 20:00:00,15,20,0.75,high
OCC004270,FAC0067,Restroom 5,restroom,T2,2026-06-21 21:00:00,15,20,0.73,medium
OCC004271,FAC0067,Restroom 5,restroom,T2,2026-06-21 22:00:00,12,20,0.58,medium
OCC004272,FAC0067,Restroom 5,restroom,T2,2026-06-21 23:00:00,10,20,0.51,medium
OCC004273,FAC0067,Restroom 5,restroom,T2,2026-06-22 00:00:00,9,20,0.47,medium
OCC004274,FAC0067,Restroom 5,restroom,T2,2026-06-22 01:00:00,11,20,0.54,medium
OCC004275,FAC0067,Restroom 5,restroom,T2,2026-06-22 02:00:00,11,20,0.57,medium
OCC004276,FAC0067,Restroom 5,restroom,T2,2026-06-22 03:00:00,9,20,0.46,medium
OCC004277,FAC0067,Restroom 5,restroom,T2,2026-06-22 04:00:00,12,20,0.58,medium
OCC004278,FAC0067,Restroom 5,restroom,T2,2026-06-22 05:00:00,15,20,0.75,high
OCC004279,FAC0067,Restroom 5,restroom,T2,2026-06-22 06:00:00,15,20,0.73,medium
OCC004280,FAC0067,Restroom 5,restroom,T2,2026-06-22 07:00:00,16,20,0.81,high
OCC004281,FAC0067,Restroom 5,restroom,T2,2026-06-22 08:00:00,17,20,0.83,high
OCC004282,FAC0067,Restroom 5,restroom,T2,2026-06-22 09:00:00,17,20,0.85,high
OCC004283,FAC0067,Restroom 5,restroom,T2,2026-06-22 10:00:00,15,20,0.77,high
OCC004284,FAC0067,Restroom 5,restroom,T2,2026-06-22 11:00:00,14,20,0.7,medium
OCC004285,FAC0067,Restroom 5,restroom,T2,2026-06-22 12:00:00,12,20,0.59,medium
OCC004286,FAC0067,Restroom 5,restroom,T2,2026-06-22 13:00:00,11,20,0.57,medium
OCC004287,FAC0067,Restroom 5,restroom,T2,2026-06-22 14:00:00,12,20,0.59,medium
OCC004288,FAC0067,Restroom 5,restroom,T2,2026-06-22 15:00:00,13,20,0.63,medium
OCC004289,FAC0067,Restroom 5,restroom,T2,2026-06-22 16:00:00,16,20,0.79,high
OCC004290,FAC0067,Restroom 5,restroom,T2,2026-06-22 17:00:00,19,20,0.95,high
OCC004291,FAC0067,Restroom 5,restroom,T2,2026-06-22 18:00:00,20,20,0.99,high
OCC004292,FAC0067,Restroom 5,restroom,T2,2026-06-22 19:00:00,18,20,0.9,high
OCC004293,FAC0067,Restroom 5,restroom,T2,2026-06-22 20:00:00,16,20,0.82,high
OCC004294,FAC0067,Restroom 5,restroom,T2,2026-06-22 21:00:00,15,20,0.74,medium
OCC004295,FAC0067,Restroom 5,restroom,T2,2026-06-22 22:00:00,12,20,0.61,medium
OCC004296,FAC0067,Restroom 5,restroom,T2,2026-06-22 23:00:00,11,20,0.57,medium
